"Name","Disc. Date","mmax","Host Name","R.A.","Dec.","Type","Phot.","Spec.","Radio","X-ray"
"LSQ13btf","2013/08/15","20.5","","01:39:20.89","-19:49:29.4","Ia","1","1","",""
"LSQ13bth","2013/08/15","20.1","","03:44:10.80","-19:51:12.8","Ia","1","1","",""
"LSQ13btl","2013/08/15","19.6","","20:42:08.62","-18:10:24.8","Ia","1","1","",""
"LSQ13bud","2013/08/16","19.2","","22:05:29.52","-28:45:09.5","Ia","1","1","",""
"LSQ13byn","2013/08/25","19.4","","01:36:41.14","-17:53:59.1","Ia","1","1","",""
"LSQ13ceq","2013/09/10","18.5","","03:42:17.41","-21:30:12.9","Ia","1","1","",""
"LSQ13cex","2013/09/10","19.5","","23:04:03.12","-14:58:42.4","Ia","1","1","",""
"LSQ13cki","2013/09/24","21.1","","21:18:14.98","-03:07:47.1","Ia","1","1","",""
"LSQ13cmf","2013/09/24","18.5","","22:15:03.64","+16:25:56.7","Ia","1","1","",""
"LSQ13cms","2013/09/25","19.9","","03:43:41.94","-31:53:43.9","Ia","1","1","",""
"LSQ13cnl","2013/09/29","18","","00:14:56.20","+30:33:28.1,-30:33:28.19","Ia","1","1","",""
"LSQ13csm","2013/10/12","18.5","","04:06:29.95","-21:27:11.4","Ia","1","1","",""
"LSQ13cve","2013/11/04","18.7","","03:58:20.20","-05:32:21.5","Ia","1","1","",""
"LSQ13cxv","2013/10/31","20.7","","02:51:03.52","-25:08:24.3","Ia","1","1","",""
"LSQ13czi","2013/11/14","19.8","","02:41:08.09","-27:06:34.8","Ia","1","1","",""
"LSQ13dbe","2013/11/13","20.3","","05:12:46.49","-19:37:33.0","Ia","1","1","",""
"LSQ13dbn","2013/11/08","20.5","","04:37:35.32","-05:34:19.0","Ia","1","1","",""
"LSQ13dbx","2013/11/16","18.6","","02:35:11.09","-33:17:00.5","Ia","1","1","",""
"LSQ13dby","2013/11/20","20","","03:26:42.81","-34:38:06.1","Ia","1","1","",""
"LSQ13dca","2013/11/20","20.1","","00:39:10.30","-26:44:26.5","Ia","1","1","",""
"LSQ13dek","2013/11/27","20.5","","03:32:25.69","+07:45:31.7","Ia","1","1","",""
"LSQ13deq","2013/11/26","20.5","","04:31:10.24","-26:45:14.5","Ia","1","1","",""
"LSQ13dhj","2013/11/28","22.5","","02:12:34.51","-37:20:22.8","Ia","1","1","",""
"LSQ13dhs","2013/11/22","20.1","","02:44:01.45","-26:15:51.4","Ia","1","1","",""
"LSQ13dhy","2013/11/26","21.5","","02:50:50.04","-24:00:02.4","Ia","1","1","",""
"LSQ13dig","2013/12/01","18.5","","10:48:30.55","-18:08:13.3","Ia","1","1","",""
"LSQ13div","2013/11/30","20.5","","04:27:42.55","-32:44:34.1","Ia-91T","1","1","",""
"LSQ13diw","2013/11/20","19.8","","04:25:00.39","-33:27:04.1","Ia","1","1","",""
"LSQ13dj","2013/01/05","19.4","","10:39:34.04","-16:26:42.1","Ia","1","1","",""
"LSQ13dkp","2013/12/06","20.4","","03:10:09.97","-36:37:44.9","Ia","1","1","",""
"LSQ13dlp","2013/12/10","19.6","","04:48:11.60","-24:53:17.5","Ia","1","1","",""
"LSQ13dn","2013/01/03","19.3","","13:08:45.31","-16:58:03.6","Ia","1","1","",""
"LSQ13dnw","2013/12/14","20","","10:54:47.74","-10:01:20.8","Ia","1","1","",""
"LSQ13doj","2013/12/17","19.1","","02:34:35.32","-29:06:56.3","Ia","1","1","",""
"LSQ13dox","2013/12/18","19.3","","11:28:26.44","-07:39:16.4","Ia","1","1","",""
"LSQ13doz","2013/12/18","19.3","","03:42:20.68","+06:32:12.0","Ia","1","1","",""
"LSQ13dqh","2013/12/22","19.9","","04:22:05.89","-02:53:24.2","Ia","1","1","",""
"LSQ13dqu","2013/12/25","19.7","","04:52:31.91","-26:56:27.5","Ia","1","1","",""
"LSQ13ds","2013/01/05","19.6","","10:10:05.98","-16:06:56.4","Ia","1","1","",""
"LSQ13dsh","2013/12/30","20.1","","09:24:57.13","-06:11:06.2","Ia","1","1","",""
"LSQ13dsn","2013/12/31","20.3","","03:33:04.30","-29:28:09.4","Ia","1","1","",""
"LSQ13l","2013/01/03","19.1","","10:22:46.69","-07:29:10.5","Ia","1","1","",""
"LSQ14abd","2014/02/27","20","","08:56:31.05","+19:16:20.7","Ia","1","6","",""
"LSQ14act","2014/03/05","19.3","","15:59:44.65","-10:26:40.8","Ia","1","1","",""
"LSQ14ae","2014/01/02","20.1","","11:44:52.78","-24:23:40.8","Ia","1","1","",""
"LSQ14aga","2014/03/08","20.2","","14:25:20.53","-16:38:24.3","Ia","1","1","",""
"LSQ14age","2014/03/08","20.1","","13:24:08.60","-13:26:25.9","Ia","1","1","",""
"LSQ14agx","2014/03/05","20.8","","11:55:00.34","-05:14:45.3","Ia","1","1","",""
"LSQ14ahc","2014/03/06","18.1","","13:43:48.16","-32:54:36.7","Ia","1","1","",""
"LSQ14ahm","2014/03/06","17.2","","11:41:22.45","-12:23:57.5","Ia","1","1","",""
"LSQ14am","2014/01/02","19.4","","12:58:28.50","-29:18:33.9","Ia","1","1","",""
"LSQ14aqn","2014/03/29","20","","15:37:36.47","-02:49:36.9","Ia","1","1","",""
"LSQ14av","2014/01/02","20.1","","02:55:06.72","-30:05:53.8","Ia","1","1","",""
"LSQ14aym","2014/03/24","18.2","","12:58:45.70","-14:36:44.4","Ia","1","1","",""
"LSQ14ayn","2014/03/24","20","","13:04:05.20","-13:29:22.0","Ia","1","1","",""
"LSQ14azm","2014/03/26","19.8","","14:26:52.01","-23:06:44.0","Ia","1","1","",""
"LSQ14azn","2014/03/26","19.3","","11:56:19.96","-19:17:27.3","Ia","1","1","",""
"LSQ14azr","2014/03/29","20.7","","13:34:16.02","-01:37:22.5","Ia","1","1","",""
"LSQ14ba","2014/01/03","20.5","","11:01:23.02","-15:37:10.3","Ia","1","1","",""
"LSQ14baz","2014/03/28","21.1","MCG -02-36-15","12:39:18.80","-16:12:28.9","Ia","1","1","",""
"LSQ14bcr","2014/04/02","20.3","","16:19:38.28","-03:07:50.5","Ia","1","1","",""
"LSQ14bdg","2014/04/21","19.3","","19:52:59.51","-58:48:42.3","Ia","1","1","",""
"LSQ14bdw","2014/04/21","19.5","","15:24:47.92","-13:16:02.4","Ia","1","1","",""
"LSQ14bip","2014/04/29","19.1","","11:56:10.79","+04:59:51.6","Ia","1","1","",""
"LSQ14bjj","2014/05/01","18.1","","14:20:49.08","-05:15:02.1","Ia","1","1","",""
"LSQ14bka","2014/05/04","20","","20:11:48.52","-48:14:10.7","Ia","1","1","",""
"LSQ14bx","2014/01/04","20.3","","04:33:41.02","-17:49:45.2","Ia","1","1","",""
"LSQ14by","2014/01/04","20.4","","05:05:50.65","-20:03:26.6","Ia","1","1","",""
"LSQ14drn","2014/07/24","18.5","","20:39:04.63","-61:10:27.0","Ia","1","1","",""
"LSQ14dsx","2014/08/01","19.3","","23:04:09.83","-52:11:44.0","Ia","1","1","",""
"LSQ14dtr","2014/08/02","19.4","","03:19:52.03","-19:28:43.3","Ia","1","1","",""
"LSQ14dtt","2014/07/10","18.5","","21:33:10.24","-18:20:26.1","Ia Pec","1","1","",""
"LSQ14duc","2014/08/02","19.4","","21:44:40.94","-01:26:44.1","Ia","1","1","",""
"LSQ14dud","2014/07/13","19","","22:25:06.94","+00:31:49.4","Ia","1","1","",""
"LSQ14dus","2014/08/01","18.3","","22:03:44.68","-52:43:19.8","Ia","1","1","",""
"LSQ14dvy","2014/07/26","20","","21:40:59.74","-45:23:02.0","Ia","1","1","",""
"LSQ14dxa","2014/07/24","19.2","","22:08:39.89","-56:09:24.9","Ia","1","1","",""
"LSQ14dxb","2014/08/07","18.1","","20:40:20.08","-50:55:21.2","Ia","1","1","",""
"LSQ14dxo","2014/08/08","20","","23:23:56.98","-17:48:46.0","Ia","1","1","",""
"LSQ14ecb","2014/07/25","18.9","","21:53:41.32","-13:17:27.4","Ia","1","1","",""
"LSQ14edn","2014/08/01","20.2","","21:58:10.26","-44:55:41.6","Ia","1","1","",""
"LSQ14eds","2014/07/25","20.2","","00:38:18.78","-17:58:16.6","Ia","1","1","",""
"LSQ14eef","2014/07/27","19.7","","21:23:33.46","-08:45:36.6","Ia","1","1","",""
"LSQ14een","2014/07/29","20.4","","22:32:18.79","-02:42:50.5","Ia","1","1","",""
"LSQ14eet","2014/08/02","19.8","","22:50:11.71","+14:57:32.1","Ia","1","1","",""
"LSQ14eeu","2014/08/02","20.3","","23:02:08.38","+11:00:34.8","Ia","1","1","",""
"LSQ14eew","2014/07/25","19.4","","23:20:42.10","+15:54:37.1","Ia","1","1","",""
"LSQ14eey","2014/08/02","18.8","","23:38:11.68","+23:04:50.0","Ia","1","1","",""
"LSQ14efh","2014/07/24","20.5","","20:36:22.65","-55:25:54.6","Ia","1","1","",""
"LSQ14efn","2014/07/24","17.9","","20:26:35.43","-48:12:30.3","Ia","1","1","",""
"LSQ14fep","2014/09/07","17.1","","03:02:24.99","-58:07:56.5","Ia","1","1","",""
"LSQ14few","2014/09/07","18.7","","02:19:59.63","-55:32:50.2","Ia","1","1","",""
"LSQ14fhd","2014/09/12","19.6","","23:53:31.54","-37:59:25.9","Ia","1","1","",""
"LSQ14fhz","2014/09/15","19.3","","00:20:15.10","+02:22:47.2","Ia","1","1","",""
"LSQ14fik","2014/09/19","19.1","","21:22:14.84","-01:28:32.1","Ia","1","1","",""
"LSQ14fin","2014/09/19","20.1","","23:23:38.14","-19:35:03.9","Ia","1","1","",""
"LSQ14fmc","2014/09/14","20.8","","21:28:48.28","+09:37:31.2","Ia","1","1","",""
"LSQ14fml","2014/09/21","20.4","","22:17:09.71","+10:47:17.1","Ia","1","1","",""
"LSQ14fne","2014/09/12","20.9","","21:38:07.15","-28:48:36.2","Ia","1","1","",""
"LSQ14fnl","2014/09/19","21.1","","02:21:58.06","-16:41:23.5","Ia","1","1","",""
"LSQ14fnt","2014/09/04","19.4","","21:26:53.77","-11:45:21.3","Ia","1","1","",""
"LSQ14fnx","2014/09/15","20.9","","21:53:57.55","-06:45:06.9","Ia","1","1","",""
"LSQ14foj","2014/09/24","17.3","","00:26:34.66","-32:48:33.0","Ia","1","1","",""
"LSQ14fom","2014/09/24","19.9","","21:59:49.72","-30:16:15.5","Ia","1","1","",""
"LSQ14foy","2014/09/29","20","","00:51:49.27","-59:55:00.5","Ia","1","1","",""
"LSQ14fvy","2014/10/11","19.2","","05:29:06.07","-35:11:38.2","Ia","1","1","",""
"LSQ14fyc","2014/10/17","19.2","","23:47:40.16","-13:58:54.9","Ia","1","1","",""
"LSQ14gac","2014/10/23","22","","03:45:39.82","-32:07:04.5","Ib","1","1","",""
"LSQ14gch","2014/11/09","19.7","","04:00:13.30","-54:16:14.1","Ia","1","1","",""
"LSQ14gci","2014/11/09","18.4","PGC 416703","04:11:24.16","-54:42:16.7","Ia","1","1","",""
"LSQ14gcj","2014/11/09","18.2","PGC 177821","04:45:08.61","-54:18:21.1","Ia","1","1","",""
"LSQ14gcs","2014/11/11","20.1","","01:34:10.00","-19:50:14.1","Ia","1","1","",""
"LSQ14gde","2014/11/13","20.2","","01:00:42.49","-14:59:33.3","Ia","1","1","",""
"LSQ14gfb","2014/11/15","21.2","","05:10:05.76","-36:18:43.5","Ia","1","1","",""
"LSQ14gfc","2014/11/15","21.3","","03:33:07.94","-33:06:55.9","Ia","1","1","",""
"LSQ14gie","2014/12/02","19.2","","04:08:22.05","-09:54:10.6","Ia","1","1","",""
"LSQ14gn","2014/01/16","18.3","","13:44:58.63","-34:16:56.2","Ia","1","1","",""
"LSQ14gok","2014/12/24","19.5","","10:52:41.47","+04:09:22.8","Ia","1","1","",""
"LSQ14gov","2014/12/21","22","","04:06:01.33","-16:01:41.4","Ia","1","1","",""
"LSQ14gow","2014/12/17","20.7","","05:55:48.70","-15:57:00.3","Ia","1","1","",""
"LSQ14hm","2014/01/20","18.2","","12:54:36.16","-29:16:32.6","Ia","1","1","",""
"LSQ14hq","2014/01/20","18.8","","12:09:37.21","-20:13:40.9","Ia","1","1","",""
"LSQ14hw","2014/01/21","19.3","","09:25:20.41","-07:28:00.9","Ia","1","1","",""
"LSQ14ie","2014/01/22","19.6","","12:55:33.43","-32:56:40.4","Ia","1","1","",""
"LSQ14io","2014/01/23","19.6","","12:06:49.06","-07:29:38.7","Ia","1","1","",""
"LSQ14ip","2014/01/23","19.9","","09:44:20.20","+04:35:52.5","Ia","1","1","",""
"LSQ14jn","2014/01/25","19.5","","13:02:18.01","-16:21:59.9","Ia","1","1","",""
"LSQ14ko","2014/01/28","20","","12:23:34.50","-22:21:12.6","Ia","1","1","",""
"LSQ14kz","2014/01/28","19.5","","09:50:35.23","-13:17:47.9","Ia","1","1","",""
"LSQ14mc","2014/01/29","19.2","","09:02:13.45","+17:03:37.1","Ia","1","1","",""
"LSQ14qz","2014/02/03","19.2","","12:02:45.83","-25:58:02.8","Ia","1","1","",""
"LSQ14tc","2014/02/14","20.5","","13:27:29.80","-30:33:31.3","Ia","1","1","",""
"LSQ14vu","2014/02/09","20","","10:27:48.97","-19:16:25.1","Ia","1","1","",""
"LSQ14vw","2014/02/15","19.4","","13:17:37.00","-12:15:04.6","Ia","1","1","",""
"LSQ14xi","2014/02/17","20.5","","12:30:41.17","-13:46:21.9","Ia","1","1","",""
"LSQ14xm","2014/02/21","20.8","","09:05:29.88","+09:56:12.0","Ia","1","1","",""
"LSQ14xp","2014/02/23","20.3","","10:31:03.58","+19:02:01.6","Ia","1","1","",""
"LSQ14yf","2014/02/23","20.5","","14:02:36.66","-18:06:13.5","Ia","1","1","",""
"LSQ15bb","2014/12/24","21.5","","09:58:52.16","+01:01:11.4","Ia","1","1","",""
"LSQ15y","2014/12/24","21.1","","11:38:46.60","-11:03:15.9","Ia","1","1","",""
"MASTER OT J033640.80+355213.6","2014/10/19","18","","03:36:40.80,03:36:40.8","+35:52:13.6","Ia","1","1","",""
"MASTER OT J062509.46+283255.1","2014/12/15","17","UGC 3462","06:25:09.46","+28:32:55.1","Ia","1","1","",""
"MASTER OT J160432.41+122840.7","2014/02/06","17.5","PGC 1410207","16:04:32.41","+12:28:40.7","Ia","1","1","",""
"MASTER OT J162412.26+091303.0","2014/08/13","16.6","CGCG 080-023","16:24:12.26","+09:13:03.0","Ia","1","1","",""
"MLS120429:134155-143539","2012/04/29","19.7","","13:41:55.33","-14:35:38.5","Ia","1","1","",""
"PAMELA","2014/03/06","22.6","","10:40:17.2140,10:40:17.214","-01:49:09.687","Ia","1","1","",""
"PS1-13eao","2013/11/17","20.8","ESO 418-G7","03:29:56.35","-28:46:17.7","Ia","1","1","",""
"PSN J02263653+1208555","2012/08/27","16","NGC 927","02:26:36.53","+12:08:55.5","Ia","1","3","",""
"PSN J12533306+2742517","2013/03/03","19.2","","12:53:33.06","+27:42:51.7","Ia","1","1","",""
"PSN J15024996+4847062","2014/05/13","16.1","PGC 2325560","15:02:49.96","+48:47:06.2","Ia","1","1","",""
"PSN J17194328-7721305","2013/08/25","14.4","ESO 44-G10","17:19:43.27,17:19:43.28","-77:21:30.4,-77:21:30.5","Ia","1","1","",""
"PSN J21253403-4016432","2012/06/27","15.8","IC 5105A","21:25:34.02,21:25:34.03","-40:16:43.3,-40:16:43.2","Ia","1","1","",""
"PSN J22154081-4551086","2013/03/13","14.3","NGC 7232","22:15:40.81","-45:51:08.6","Ia","1","1","",""
"PTF10htz","2010/04/03","20.5","CGCG 352-058","13:08:37.52","+79:47:13.2","Ia","1","2","",""
"PTF10qjl","2010/08/01","18.3","","16:39:59.28,16:39:59.23,16:39:59.33","+12:06:26.64,+12:06:26.6,+12:06:25.5","Ia","1","4","",""
"PTF10qjq","2010/08/02","17.7","","17:07:12.48,17:07:12.36,17:07:12.39","+35:30:36,+35:30:35.6,+35:30:35.3","Ia","1","6","",""
"PTF10uic","2010/08/30","19.7","","21:54:04.20,21:54:04.08","+08:26:39.5,+08:26:39.516","Ia","1","1","",""
"PTF10xtu","2010/10/08","19.5","","01:06:48.77,01:06:48.768","+27:32:03.7,+27:32:03.84","Ia","1","1","",""
"PTF10zbn","2010/10/28","20.5","","01:30:14.87,01:30:14.88","+29:40:42.5,+29:40:42.6","Ia","1","1","",""
"PTF11bnx","2011/03/23","19.2","","16:30:19.32,16:30:19.44","+21:05:07.3,+21:05:07.44","Ia","1","1","",""
"PTF11bui","2011/04/26","16.2","CGCG 245-033","13:12:56.40,13:12:56.4,13:12:56.30","+47:27:12.5,+47:27:12.6,+47:27:15.0","Ia","1","2","",""
"PTF11byi","2011/04/12","18.1","","12:21:45.15,12:21:45.12","+12:15:25.6,+12:15:25.56","Ia","1","2","",""
"PTF11cao","2011/04/12","17.9","","16:18:47.96,16:18:48","+25:11:16.5,+25:11:16.44","Ia","1","1","",""
"PTF11ctn","2011/04/29","18.5","","14:06:53.37,14:06:53.28","+40:13:13.9,+40:13:13.8","Ia","1","1","",""
"PTF11cus","2011/04/29","20.7","","13:31:48.97,13:31:48.96","+40:38:02.6,+40:38:02.76","Ia","1","1","",""
"PTF11cyv","2011/05/04","19.9","","17:08:30.73,17:08:30.72","+60:16:24.0,+60:16:23.88","Ia","1","1","",""
"PTF11ddx","2011/05/06","20.4","","12:21:08.60,12:21:08.64","+64:26:52.4,+64:26:52.44","Ia","1","1","",""
"PTF11deg","2011/05/07","19","","14:15:50.12,14:15:50.16","+30:42:44.2,+30:42:44.28","Ia","1","1","",""
"PTF11dhq","2011/05/08","20","","16:03:52.35,16:03:52.32","+24:58:18.8,+24:58:18.84","Ia","1","1","",""
"PTF11dsb","2011/05/14","20.1","","16:18:35.61","+32:41:48.6","II","1","2","",""
"PTF11dtm","2011/05/21","19.9","","12:16:15.84","+18:47:25.6,+18:47:25.44","Ia","1","1","",""
"PTF11dva","2011/05/23","19.6","","12:56:50.48,12:56:50.4","+20:31:52.5,+20:31:52.32","Ia","1","1","",""
"PTF11dws","2011/05/25","20.079","","12:19:06.84,12:19:06.96,12:19:06.72","+47:21:20.9,+47:21:20.88,+47:21:20.52","Ia","1","1","",""
"PTF11dzm","2011/05/28","19.8","","13:18:03.69,13:18:03.6","+42:10:34.1,+42:10:33.96","Ia","1","2","",""
"PTF11ecn","2011/05/30","20.3","","16:55:47.59,16:55:47.52","+37:59:32.7,+37:59:32.64","Ia","1","2","",""
"PTF11eot","2011/06/03","19.3","","12:43:07.59,12:43:07.68","+00:00:40.8","Ia","1","1","",""
"PTF11fjw","2011/06/07","20.9","","14:05:06.26,14:05:06.24","+35:26:19.1,+35:26:18.96","Ia","1","1","",""
"PTF11for","2011/06/08","19.1","","12:34:07.11,12:34:07.2","+11:29:31.0,+11:29:30.84","Ia","1","1","",""
"PTF11gcc","2011/06/20","19.8","","12:56:06.88,12:56:06.96","+29:17:13.9,+29:17:13.92","Ia","1","2","",""
"PTF11gin","2011/06/25","21.4","","16:51:38.24,16:51:38.16","+32:09:30.2,+32:09:30.24","Ia","1","1","",""
"PTF11gjb","2011/06/23","18.1","","16:54:55.06,16:54:54.96","+31:58:11.9,+31:58:12","Ia","1","1","",""
"PTF11gjh","2011/06/25","20.1","","16:32:13.82,16:32:13.92","+38:39:20.3,+38:39:20.16","Ia","1","1","",""
"PTF11glq","2011/06/27","20.5","","16:31:00.14,16:31:00.24","+21:16:53.6,+21:16:53.76","Ia","1","1","",""
"PTF11gpb","2011/06/29","19.1","","17:05:13.88,17:05:13.92","+31:56:21.1,+31:56:21.12","Ia","1","1","",""
"PTF11htb","2011/07/11","18.9","","21:55:37.06,21:55:37.01","+00:41:32.2,+00:41:29.4","Ia","1","1","",""
"PTF11jaw","2011/07/27","19.5","","16:32:18.06,16:32:18","+40:53:54.7,+40:53:54.6","Ia","1","1","",""
"PTF11jgq","2011/07/28","20.6","","17:55:28.99,17:55:29.04","+45:32:27.2,+45:32:27.24","Ia","1","1","",""
"PTF11khk","2011/08/09","17.1","","17:02:58.05,17:02:58.08,17:02:58.03","+40:31:06.8,+40:31:06.96,+40:31:28.6","Ia","1","1","",""
"PTF11klo","2011/08/19","19.6","ESO 471-G10","23:46:14.37,23:46:14.4","-28:05:50.6,-28:05:50.64","Ia","1","1","",""
"PTF11klt","2011/08/21","20","","16:37:55.03,16:37:54.96","+47:21:20.8,+47:21:20.88","Ia","1","1","",""
"PTF11kpb","2011/08/25","20.5","","23:44:58.73,23:44:58.8","+31:02:16.2,+31:02:16.08","Ia","1","1","",""
"PTF11ksk","2011/08/27","20.4","","00:26:33.48","+03:21:35.6,+03:21:35.604","Ia","1","1","",""
"PTF11ksu","2011/08/25","20.6","","16:03:10.55,16:03:10.56","+22:41:24.6,+22:41:24.72","Ia","1","1","",""
"PTF11lih","2011/08/31","19.7","","23:10:58.83,23:10:58.8,23:10:58.93","+31:51:35.8,+31:51:35.64,+31:51:36.0","Ia","1","1","",""
"PTF11lmz","2011/09/02","18.9","","16:41:50.00,16:41:49.92","+37:31:02.7,+37:31:02.64","Ia","1","1","",""
"PTF11mto","2011/09/22","18.8","","17:59:11.29,17:59:11.28","+56:53:05.8,+56:53:05.64","Ia","1","1","",""
"PTF11mty","2011/09/23","19.8","","21:34:05.20,21:34:05.28,21:34:05.21","+10:25:24.6","Ia","1","1","",""
"PTF11mxk","2011/09/25","19.8","","01:56:10.48,01:56:10.488","-05:55:59.7","Ia","1","1","",""
"PTF11opu","2011/10/15","18.5","","22:07:50.03,22:07:49.92,22:07:50.02","+27:47:49.7,+27:47:49.56,+27:47:47.0","Ia","1","2","",""
"PTF11pfm","2011/10/24","20","","21:44:13.79,21:44:13.80","+00:56:34.1","Ia","1","1","",""
"PTF11rke","2011/12/21","18.9","","01:32:53.51,01:32:53.52","-00:31:35.2,-00:31:35.184","Ia","1","2","",""
"PTF11rns","2011/12/27","19.1","","12:28:10.75,12:28:10.8","+11:27:54.8,+11:27:54.72","Ia","1","1","",""
"PTF11rnu","2011/12/28","19.6","","12:45:27.20,12:45:27.12","+00:58:33.2","Ia","1","1","",""
"PTF11rpz","2011/12/29","19.8","","09:21:58.02,09:21:58.08","+51:02:25.5,+51:02:25.44","Ia","1","1","",""
"PTF12asw","2012/02/18","19.3","","13:05:32.54,13:05:32.64","+27:20:29.4","Ia","1","1","",""
"PTF12awi","2012/02/21","17.6","","10:03:13.71,10:03:13.68","+01:53:43.4,+01:53:43.404","Ia","1","1","",""
"PTF12cdb","2012/03/30","19.6","","13:52:48.52,13:52:48.48","+42:39:43.3,+42:39:43.2","Ia","1","1","",""
"PTF12cjg","2012/03/31","18.8","","13:41:18.26,13:41:18.24","+55:27:07.9,+55:27:07.92","Ia","1","1","",""
"PTF12czu","2012/04/17","19.6","","14:15:37.30,14:15:37.2,14:15:37.274","+53:07:56.7,+53:07:56.64,+53:07:56.92","Ia","1","1","",""
"PTF12dco","2012/04/18","18.5","","15:20:31.73,15:20:31.68","+59:11:44.6,+59:11:44.52","Ia","1","1","",""
"PTF12dhb","2012/04/20","17.1","","16:16:57.43,16:16:57.36","+49:41:50.5,+49:41:50.64","Ia","1","2","",""
"PTF12dhl","2012/04/21","18.4","","13:22:55.63,13:22:55.68","+52:14:00.5,+52:14:00.6","Ia","1","1","",""
"PTF12dst","2012/04/23","20.7","","15:14:33.80,15:14:33.84","+44:37:24.0,+44:37:23.88","Ia","1","1","",""
"PTF12dwm","2012/04/28","19","","13:18:17.76","+35:42:25.7,+35:42:25.56","Ia","1","3","",""
"PTF12dxm","2012/04/29","18.3","","13:53:26.48,13:53:26.4","+43:54:48.6","Ia","1","3","",""
"PTF12egr","2012/05/14","19.6","","12:39:34.18,12:39:34.08","+47:32:14.0,+47:32:13.92","Ia","1","1","",""
"PTF12elc","2012/05/16","20.4","","14:34:49.07,14:34:48.96","+41:52:56.3,+41:52:56.28","Ia","1","1","",""
"PTF12eqx","2012/05/20","20","","15:15:34.84,15:15:34.8","+40:20:36.9,+40:20:36.96","Ia","1","1","",""
"PTF12fhn","2012/06/10","19.8","","15:23:18.41,15:23:18.48","+10:31:03.9,+10:31:03.72","Ia","1","1","",""
"PTF12fsd","2012/06/17","18.7","","14:47:38.27,14:47:38.16","+13:33:24.9,+13:33:24.84","Ia","1","1","",""
"PTF12fut","2012/06/20","19.7","","15:37:03.91,15:37:03.84","+14:45:42.0,+14:45:42.12","Ia","1","1","",""
"PTF12ggb","2012/06/29","18.5","","15:38:25.64,15:38:25.68","+31:32:08.8,+31:32:08.88","Ia","1","1","",""
"PTF12giy","2012/07/02","19.2","","23:15:43.37,23:15:43.44","+00:25:08.3,+00:25:08.292","Ia","1","2","",""
"PTF12gkn","2012/07/03","19.2","","15:25:39.83,15:25:39.84","+09:39:05.7,+09:39:05.688","Ia","1","1","",""
"PTF12gmf","2012/07/07","19.8","","15:39:13.62,15:39:13.68","+08:27:25.5,+08:27:25.488","Ia","1","1","",""
"PTF12gnw","2012/07/09","19.7","","17:01:11.58,17:01:11.52","+33:00:05.9,+33:00:05.76","Ia","1","1","",""
"PTF12gpd","2012/07/11","19.4","","14:36:27.24,14:36:27.12","+07:15:08.4,+07:15:08.388","Ia","1","1","",""
"PTF12hdb","2012/07/24","20.2","","21:33:54.02","+00:08:57.4","Ia","1","1","",""
"PTF12mj","2012/01/06","19.1","","10:25:44.15,10:25:44.16","+73:42:00.9,+73:42:00.72","Ia","1","1","",""
"SMT J00570506-362623","2013/11/30","17.8","","00:57:05.06","-36:26:23.0","Ia","1","1","",""
"SN2010dd","2010/05/23","15.8","UGC 10594","16:52:47.60,16:52:47.52,16:52:48.63","+51:03:45.7,+51:03:45,+51:03:41.0,+51:03:45.68","Ia","1","1","",""
"SN2010gb","2010/07/11","15.9","UGC 9947","15:38:39.79,15:38:39.84","+41:00:19.9,+41:00:19.8,+41:00:19.91","Ia","1","1","",""
"SN2010ij","2010/09/15","15.9","PGC 68600","22:20:20.19,22:20:19.92,22:20:19.46","+17:03:22.2,+17:03:22.32,+17:03:25.2,+17:03:22.21","Ia","1","1","",""
"SN2010ip","2010/10/03","17.6","A032948+0632","03:29:48.50,03:29:48.432","+06:32:55.3,+06:32:55.572,+06:32:55.28","Ia","1","1","",""
"SN2010lp","2010/12/29","15.4","NGC 1137","02:54:03.50","+02:57:43.4,+02:57:43.42","Ia","1","1","",""
"SN2011bg","2011/03/26","14.8","KUG 1153+256A","11:56:14.31,11:56:14.3,11:56:14.36,11:56:14.4,11:56:14.40","+25:21:11.9,+25:21:14,+25:21:11.92,+25:21:14.5,+25:21:14.4,+25:21:14.8,+25:21:11.8,+25:21:15.48","Ia","1","1","",""
"SN2011dz","2011/06/26","15","UGC 10273","16:12:44.82,16:12:44.83,16:12:44.88","+28:17:03.2,+28:17:03.19,+28:17:02.3,+28:17:02.4","Ia","1","1","",""
